2019-01-07T00:00:00,BMY,SELL executed,47.04
2019-01-07T00:00:00,COP,BUY executed,63.91
2019-01-07T00:00:00,DAL,SELL executed,48.00
2019-01-07T00:00:00,DD,BUY executed,78.00
2019-01-07T00:00:00,F,SELL executed,8.11
2019-01-07T00:00:00,FDX,SELL executed,164.89
2019-01-07T00:00:00,GE,BUY executed,65.77
2019-01-07T00:00:00,GILD,BUY executed,68.10
2019-01-07T00:00:00,GM,SELL executed,33.71
2019-01-07T00:00:00,INTC,SELL executed,47.10
2019-01-07T00:00:00,LLY,BUY executed,112.37
2019-01-07T00:00:00,LMT,SELL executed,266.00
2019-01-07T00:00:00,MDT,SELL executed,88.37
2019-01-07T00:00:00,META,SELL executed,137.56
2019-01-07T00:00:00,MPC,BUY executed,61.87
2019-01-07T00:00:00,MS,BUY executed,41.51
2019-01-07T00:00:00,MU,SELL executed,33.70
2019-01-07T00:00:00,NFLX,BUY executed,302.10
2019-01-07T00:00:00,NKE,BUY executed,74.74
2019-01-07T00:00:00,NVDA,SELL executed,34.62
2019-01-07T00:00:00,PM,SELL executed,69.19
2019-01-07T00:00:00,RTX,SELL executed,67.38
2019-01-07T00:00:00,SCHW,BUY executed,42.22
2019-01-07T00:00:00,SLB,BUY executed,39.21
2019-01-07T00:00:00,T,BUY executed,23.21
2019-01-07T00:00:00,TGT,BUY executed,66.81
2019-01-07T00:00:00,TMO,SELL executed,222.00
2019-01-07T00:00:00,TSLA,SELL executed,21.45
2019-01-07T00:00:00,VZ,BUY executed,56.76
2019-01-07T00:00:00,WBA,SELL executed,69.15
2019-01-07T00:00:00,WFC,BUY executed,47.78
2019-01-07T00:00:00,WMT,BUY executed,93.62
2019-01-11T00:00:00,NFLX,SHORT ORDER CREATED
2019-01-11T00:00:00,TSLA,SHORT ORDER CREATED
2019-01-11T00:00:00,GM,SHORT ORDER CREATED
2019-01-11T00:00:00,PYPL,SHORT ORDER CREATED
2019-01-11T00:00:00,NOW,SHORT ORDER CREATED
2019-01-11T00:00:00,CRM,SHORT ORDER CREATED
2019-01-11T00:00:00,F,SHORT ORDER CREATED
2019-01-11T00:00:00,UNP,SHORT ORDER CREATED
2019-01-11T00:00:00,TMO,SHORT ORDER CREATED
2019-01-11T00:00:00,INTC,SHORT ORDER CREATED
2019-01-11T00:00:00,BIIB,SHORT ORDER CREATED
2019-01-11T00:00:00,AMAT,SHORT ORDER CREATED
2019-01-11T00:00:00,VZ,SHORT ORDER CREATED
2019-01-11T00:00:00,SBUX,SHORT ORDER CREATED
2019-01-11T00:00:00,MCD,SHORT ORDER CREATED
2019-01-11T00:00:00,BA,SHORT ORDER CREATED
2019-01-11T00:00:00,ORCL,SHORT ORDER CREATED
2019-01-11T00:00:00,AVGO,SHORT ORDER CREATED
2019-01-11T00:00:00,PG,SHORT ORDER CREATED
2019-01-11T00:00:00,ISRG,SHORT ORDER CREATED
2019-01-11T00:00:00,ATVI,LONG ORDER CREATED
2019-01-11T00:00:00,STZ,LONG ORDER CREATED
2019-01-11T00:00:00,AAPL,LONG ORDER CREATED
2019-01-11T00:00:00,NVDA,LONG ORDER CREATED
2019-01-11T00:00:00,BMY,LONG ORDER CREATED
